term,docket,usCite,caseTitle,dateArgument,dateRearg,audioExists,advocatesPetitioner,advocatesRespondent,advocatesOther,dateDecision,caseLink
1992,"91-1677","508 U.S. 152","Commissioner v. Keystone Consol. Industries, Inc.","1993-02-22","",true,"christopher_wright","raymond_wexler","","1993-05-24","https://www.oyez.org/cases/1992/91-1677"
1992,"91-2054","508 U.S. 165","Department of Justice v. Landano","1993-02-24","",true,"john_daly","neil_mullin","","1993-05-24","https://www.oyez.org/cases/1992/91-2054"
1992,"91-1833","508 U.S. 182","Lincoln v. Vigil","1993-03-03","",true,"edwin_kneedler","joel_jasperse","","1993-05-24","https://www.oyez.org/cases/1992/91-1833"
1992,"92-166","508 U.S. 200","Keene Corporation v. United States","1993-03-23","",true,"richard_taranto","lawrence_wallace","","1993-05-24","https://www.oyez.org/cases/1992/92-166"
1992,"91-8674","508 U.S. 223","Smith v. United States","1993-03-23","",true,"gary_kollin","","thomas_hungar","1993-05-24","https://www.oyez.org/cases/1992/91-8674"
1992,"91-1671","508 U.S. 248","Mertens v. Hewitt Associates","1993-02-22","",true,"alfred_sigman,ronald_mann","steven_frankel","","1993-06-01","https://www.oyez.org/cases/1992/91-1671"
1992,"92-5129","508 U.S. 275","Sullivan v. Louisiana","1993-03-29","",true,"john_reed","jack_peebles","","1993-06-01","https://www.oyez.org/cases/1992/92-5129"
1992,"92-34","508 U.S. 286","Musick, Peeler & Garrett v. Employers Insurance of Wausau","1993-03-01","",true,"charles_bird","robert_long,theodore_olson","","1993-06-01","https://www.oyez.org/cases/1992/92-34"
1992,"92-603","508 U.S. 307","Federal Communications Commission v. Beach Communications, Inc.","1993-03-29","",true,"john_manning","deborah_costlow","","1993-06-01","https://www.oyez.org/cases/1992/92-603"
1992,"92-641","508 U.S. 324","Nobelman v. American Savings Bank","1993-04-19","",true,"philip_palmer","michael_schroeder","","1993-06-01","https://www.oyez.org/cases/1992/92-641"
1992,"91-1738","508 U.S. 333","Gilmore v. Taylor","1993-03-02","",false,"mark_wilson","lawrence_marshall","","1993-06-07","https://www.oyez.org/cases/1992/91-1738"
1992,"91-2019","508 U.S. 366","Minnesota v. Dickerson","1993-03-03","",false,"michael_freeman,richard_seamon","peter_gorman","","1993-06-07","https://www.oyez.org/cases/1992/91-2019"
1992,"91-2024","508 U.S. 384","Lamb's Chapel v. Center Moriches Union Free School District","1993-02-24","",true,"jay_sekulow","john_hoefling","","1993-06-07","https://www.oyez.org/cases/1992/91-2024"
1992,"91-2079","508 U.S. 402","Good Samaritan Hospital v. Shalala","1993-03-22","",true,"carel_hedlund","edward_dumont","","1993-06-07","https://www.oyez.org/cases/1992/91-2079"
1992,"91-7604","508 U.S. 429","Antoine v. Byers & Anderson, Inc.","1993-03-30","",true,"margaret_mckeown","william_fite","","1993-06-07","https://www.oyez.org/cases/1992/91-7604"
1992,"92-484","508 U.S. 439","United States National Bank of Oregon v. Independent Insurance Agents of America, Inc.","1993-04-19","",true,"christopher_wright","ann_kappler","","1993-06-07","https://www.oyez.org/cases/1992/92-484"
1992,"92-621","508 U.S. 464","Rake v. Wade","1993-03-22","",true,"david_carpenter","lawrence_johnson,ronald_mann","","1993-06-07","https://www.oyez.org/cases/1992/92-621"
1992,"92-515","508 U.S. 476","Wisconsin v. Mitchell","1993-04-21","",true,"james_doyle,michael_dreeben","lynn_adelman","","1993-06-11","https://www.oyez.org/cases/1992/92-515"
1992,"91-1513","508 U.S. 491","United States Department of Treasury v. Fabe","1992-12-08","",true,"robert_long","james_rishel","","1993-06-11","https://www.oyez.org/cases/1992/91-1513"
1992,"91-948","508 U.S. 520","Church of Lukumi Babalu Aye, Inc. v. City of Hialeah","1992-11-04","",true,"douglas_laycock","richard_garrett","","1993-06-11","https://www.oyez.org/cases/1992/91-948"
1992,"91-610","508 U.S. 581","Local 144 Nursing Home Pension Fund v. Demisay","1993-01-11","",true,"henry_rose","ronald_richman","","1993-06-14","https://www.oyez.org/cases/1992/91-610"
1992,"91-904","508 U.S. 602","Concrete Pipe and Products of California, Inc. v. Construction Laborers Pension Trust for Southern California","1992-12-01","",true,"dennis_murphy","carol_flowe,john_miller","","1993-06-14","https://www.oyez.org/cases/1992/91-904"
1992,"91-1721","508 U.S. 656","Northeastern Florida Chapter, Associated General Contractors of America v. City of Jacksonville, Florida","1993-02-22","",true,"deborah_ausburn","leonard_magid","","1993-06-14","https://www.oyez.org/cases/1992/91-1721"
1992,"91-2051","508 U.S. 679","South Dakota v. Bourland","1993-03-02","",true,"mark_barnett","brian_koukoutchos,james_feldman","","1993-06-14","https://www.oyez.org/cases/1992/91-2051"
1992,"92-94","509 U.S. 1","Zobrest v. Catalina Foothills School District","1993-02-24","",true,"william_ball,william_bryson","john_richardson","","1993-06-18","https://www.oyez.org/cases/1992/92-94"
1992,"91-1958","509 U.S. 25","Helling v. McKinney","1993-01-13","",true,"frankie_papa","cornish_hitchcock","john_roberts","1993-06-18","https://www.oyez.org/cases/1992/91-1958"
1992,"91-1826","509 U.S. 43","Reno v. Catholic Social Services, Inc.","1993-01-11","",true,"ronald_mann","ralph_abascal","","1993-06-18","https://www.oyez.org/cases/1992/91-1826"
1992,"91-794","509 U.S. 86","Harper v. Virginia Department of Taxation","1992-12-02","",true,"michael_kator","gail_marshall","","1993-06-18","https://www.oyez.org/cases/1992/91-794"
1992,"91-2045","509 U.S. 137","Darby v. Cisneros","1993-03-22","",true,"steven_gordon","james_feldman","","1993-06-21","https://www.oyez.org/cases/1992/91-2045"
1992,"92-344","509 U.S. 155","Sale v. Haitian Centers Council, Inc.","1993-03-02","",true,"maureen_mahoney","harold_koh","","1993-06-21","https://www.oyez.org/cases/1992/92-344"
1992,"92-466","509 U.S. 209","Brooke Group Ltd. v. Brown & Williamson Tobacco Corporation","1993-03-29","",true,"phillip_areeda","robert_bork","unknown_advocate","1993-06-21","https://www.oyez.org/cases/1992/92-466"
1992,"91-7849","509 U.S. 259","Buckley v. Fitzsimmons","1993-02-22","",true,"george_taylor","james_sotos,jeffrey_minear","","1993-06-24","https://www.oyez.org/cases/1992/91-7849"
1992,"92-311","509 U.S. 292","Shalala v. Schaefer","1993-03-31","",true,"william_kelley","randall_fuller","","1993-06-24","https://www.oyez.org/cases/1992/92-311"
1992,"92-351","509 U.S. 312","Heller  v. Doe","1993-03-22","",true,"william_moore","kelly_miller","","1993-06-24","https://www.oyez.org/cases/1992/92-351"
1992,"92-5653","509 U.S. 350","Johnson v. Texas","1993-04-26","",true,"michael_tigar","dana_parker","","1993-06-24","https://www.oyez.org/cases/1992/92-5653"
1992,"92-725","509 U.S. 389","Godinez v. Moran","1993-04-21","",true,"amy_wax,david_sarnowski","cal_potter","","1993-06-24","https://www.oyez.org/cases/1992/92-725"
1992,"92-486","509 U.S. 418","United States v. Edge Broadcasting Company","1993-04-21","",true,"paul_larkin","conrad_shumadine","","1993-06-25","https://www.oyez.org/cases/1992/92-486"
1992,"92-479","509 U.S. 443","TXO Production Corporation v. Alliance Resources Corporation","1993-03-31","",true,"carter_phillips","laurence_tribe","","1993-06-25","https://www.oyez.org/cases/1992/92-479"
1992,"92-602","509 U.S. 502","St. Mary's Honor Center v. Hicks","1993-04-20","",true,"gary_gardner","charles_oldham,edward_dumont","","1993-06-25","https://www.oyez.org/cases/1992/92-602"
1992,"91-1526","509 U.S. 544","Alexander v. United States","1993-01-12","",true,"john_weston","kenneth_starr","","1993-06-28","https://www.oyez.org/cases/1992/91-1526"
1992,"92-102","509 U.S. 579","Daubert v. Merrell Dow Pharmaceuticals, Inc.","1993-03-30","",true,"michael_gottesman","charles_fried","","1993-06-28","https://www.oyez.org/cases/1992/92-102"
1992,"92-6073","509 U.S. 602","Austin v. United States","1993-04-20","",true,"richard_johnson","miguel_estrada","","1993-06-28","https://www.oyez.org/cases/1992/92-6073"
1992,"92-357","509 U.S. 630","Shaw v. Reno","1993-04-20","",true,"robinson_everett","edwin_kneedler,jefferson_powell","janet_reno","1993-06-28","https://www.oyez.org/cases/1992/92-357"
1992,"91-1231","509 U.S. 688","United States v. Dixon","1992-12-02","",true,"william_bryson","james_klein","","1993-06-28","https://www.oyez.org/cases/1992/91-1231"
1992,"91-1111","509 U.S. 764","Hartford Fire Insurance Company v. California","1993-02-23","",true,"molly_boast,stephen_shapiro","laurel_price,lawrence_wallace","","1993-06-28","https://www.oyez.org/cases/1992/91-1111"
1993,"92-8788","510 U.S. 1","Day v. Day","","",false,"","","","1993-10-12","https://www.oyez.org/cases/1993/92-8788"
1993,"92-8933","510 U.S. 4","In re Sassower","","",false,"","","","1993-10-12","https://www.oyez.org/cases/1993/92-8933"
1993,"91-1523","510 U.S. 7","Florence County School District Four v. Carter","1993-10-06","",true,"donald_ayer","amy_wax,peter_wright","","1993-11-09","https://www.oyez.org/cases/1993/91-1523"
1993,"92-1168","510 U.S. 17","Harris v. Forklift Systems, Inc.","1993-10-13","",true,"irwin_venick,jeffrey_minear","stanley_chernau","ann_reesman,douglas_mcdowell,robert_williams","1993-11-09","https://www.oyez.org/cases/1993/92-1168"
1993,"92-1123","510 U.S. 27","Izumi Seimitsu Kogyo Kabushiki Kaisha v. U. S. Philips Corp.","1993-10-12","",true,"herbert_mintz","garrard_beeney,thomas_hungar","jay_smyser","1993-11-30","https://www.oyez.org/cases/1993/92-1123"
1993,"92-1510","510 U.S. 42","Cavanaugh v. Roller","1993-11-08","",true,"carl_lundberg","gaston_fairey","","1993-11-30","https://www.oyez.org/cases/1993/92-1510"
1993,"92-1180","510 U.S. 43","United States v. James Daniel Good Real Property","1993-10-06","",false,"edwin_kneedler","christopher_yuen","","1993-12-13","https://www.oyez.org/cases/1993/92-1180"
1993,"92-1074","510 U.S. 86","John Hancock Mut. Life Ins. Company v. Harris Trust & Savings Bank","1993-10-12","",true,"christopher_wright,howard_kristol","lawrence_kill","","1993-12-13","https://www.oyez.org/cases/1993/92-1074"
1993,"92-989","510 U.S. 124","Tennessee v. Middlebrooks","1993-11-01","",true,"charles_burson","david_stebbins","","1993-12-13","https://www.oyez.org/cases/1993/92-989"
1993,"92-8836","510 U.S. 132","Burden v. Zant","","",false,"","","","1994-01-10","https://www.oyez.org/cases/1993/92-8836"
1993,"92-1196","510 U.S. 135","Ratzlaf v. United States","1993-11-01","",false,"stephen_lacheen","paul_larkin","","1994-01-11","https://www.oyez.org/cases/1993/92-1196"
1993,"92-1482","510 U.S. 163","Weiss v. United States","1993-11-03","",true,"alan_morrison","drew_days","days_days","1994-01-19","https://www.oyez.org/cases/1993/92-1482"
1993,"92-896","510 U.S. 200","Thunder Basin Coal Company v. Reich","1993-10-05","",true,"wayne_bishop","deputy_wallace,lawrence_wallace","george_davies,mary_jordan,michael_klise,patrick_nakamura,robert_stropp,timothy_biddle","1994-01-19","https://www.oyez.org/cases/1993/92-896"
1993,"92-7549","510 U.S. 222","Schiro v. Farley","1993-11-01","",true,"monica_foster","arend_abel,unknown_advocate","","1994-01-19","https://www.oyez.org/cases/1993/92-7549"
1993,"92-780","510 U.S. 249","National Organization for Women, Inc. v. Scheidler","1993-12-08","",true,"fay_clayton","robert_blakey","miguel_estrada","1994-01-24","https://www.oyez.org/cases/1993/92-780"
1993,"92-833","510 U.S. 266","Albright v. Oliver","1993-10-12","",true,"john_bisbee","james_sotos","harvey_grossman,john_powell,leon_friedman,richard_ruda,steven_shapiro","1994-01-24","https://www.oyez.org/cases/1993/92-833"
1993,"92-1550","510 U.S. 317","ABF Freight Systems, Inc. v. National Labor Relations Board","1993-12-01","",true,"john_jansonius","deputy_wallace,lawrence_wallace","carl_uehlein,daniel_barney,james_holzhauer,joseph_santucci,mona_zeiberg,robin_conrad,stephen_bokat,timothy_bishop","1994-01-24","https://www.oyez.org/cases/1993/92-1550"
1993,"92-74","510 U.S. 332","Department Of Revenue Of Oregon v. Acf Industries, Inc.","1993-11-08","",true,"kent_jones,virginia_linder","carter_phillips","richard_malm,thomas_andrews","1994-01-24","https://www.oyez.org/cases/1993/92-74"
1993,"92-97","510 U.S. 355","Northwest Airlines, Inc. v. County of Kent","1993-11-29","",true,"walter_smith","edward_dumont,william_hunting","","1994-01-24","https://www.oyez.org/cases/1993/92-97"
1993,"92-1500","510 U.S. 383","Caspari v. Bohlen","1993-12-06","",true,"frank_jung,william_kelley","richard_sindel","michael_gooch","1994-02-23","https://www.oyez.org/cases/1993/92-1500"
1993,"92-6281","510 U.S. 399","Hagen v. Utah","1993-11-02","",false,"martin_seneca,ronald_mann","jan_graham","jeanne_whiteing,robert_thompson,sandra_hansen","1994-02-23","https://www.oyez.org/cases/1993/92-6281"
1993,"91-1950","510 U.S. 443","American Dredging Company v. Miller","1993-11-09","",true,"thomas_wagner","john_manning,timothy_falcon","george_healy,lizabeth_burrell","1994-02-23","https://www.oyez.org/cases/1993/91-1950"
1993,"92-741","510 U.S. 471","Federal Deposit Insurance Corporation v. Meyer","1993-10-04","",true,"deputy_bender,paul_bender","gennaro_filice","david_graves,gary_laturno","1994-02-23","https://www.oyez.org/cases/1993/92-741"
1993,"92-1223","510 U.S. 487","United States Department of Defense v. Federal Labor Relations Authority","1993-11-08","",true,"christopher_wright","david_smith","rossie_alston","1994-02-23","https://www.oyez.org/cases/1993/92-1223"
1993,"92-8579","510 U.S. 510","Elder v. Holloway","1994-01-10","",true,"michael_tankersley","james_davis","andrew_pincus,steven_shapiro","1994-02-23","https://www.oyez.org/cases/1993/92-8579"
1993,"92-1750","510 U.S. 517","Fogerty v. Fantasy, Inc.","1993-12-08","",true,"kenneth_sidle","lawrence_robbins","charles_blanchard,chris_ottenweller,jack_brown,jon_stark,jonathan_marshall,roland_griffin,stephen_fox,william_pecau","1994-03-01","https://www.oyez.org/cases/1993/92-1750"
1993,"92-6921","510 U.S. 540","Liteky v. United States","1993-11-03","",true,"peter_thompson","thomas_hungar","","1994-03-07","https://www.oyez.org/cases/1993/92-6921"
1993,"92-1292","510 U.S. 569","Campbell v. Acuff-Rose Music, Inc.","1993-11-09","",true,"bruce_rogow","sidney_rosdeitcher","","1994-03-07","https://www.oyez.org/cases/1993/92-1292"
1993,"92-8894","511 U.S. 1","Victor v. Nebraska","1994-01-18","",true,"eric_multhaup,mark_weber","daniel_lungren,donald_stenberg","","1994-03-22","https://www.oyez.org/cases/1993/92-8894"
1993,"92-1662","511 U.S. 39","United States v. Granderson","1994-01-10","",true,"thomas_hungar","gregory_smith","","1994-03-22","https://www.oyez.org/cases/1993/92-1662"
1993,"92-8841","511 U.S. 79","Powell v. Nevada","1994-02-22","",true,"michael_pescetta","dan_seaton,miguel_estrada","","1994-03-30","https://www.oyez.org/cases/1993/92-8841"
1993,"93-70","511 U.S. 93","Oregon Waste Systems, Inc. v. Oregon Department of Environmental Quality","1994-01-18","",false,"andrew_pincus","thomas_balmer","","1994-04-04","https://www.oyez.org/cases/1993/93-70"
1993,"92-1988","511 U.S. 117","Ticor Title Insurance Company v. Brown","1994-03-01","",true,"","","gerald_north,richard_taranto","1994-04-04","https://www.oyez.org/cases/1993/92-1988"
1993,"92-1239","511 U.S. 127","J.E.B. v. Alabama ex rel T.B.","1993-11-02","",true,"john_porter,michael_dreeben","lois_brasfield","","1994-04-19","https://www.oyez.org/cases/1993/92-1239"
1993,"92-854","511 U.S. 164","Central Bank of Denver , N. A. v. First Interstate Bank of Denver , N. A.","1993-11-30","",true,"tucker_trautman","edwin_kneedler,miles_gersh","","1994-04-19","https://www.oyez.org/cases/1993/92-854"
1993,"92-1479","511 U.S. 202","McDermott, Inc. v. AmClyde & River Don Castings","1994-01-11","",true,"arden_lea","robert_couhig","william_kelley","1994-04-20","https://www.oyez.org/cases/1993/92-1479"
1993,"93-180","511 U.S. 222","Boca Grande Club, Inc. v. Florida Power & Light Co.","1994-01-11","",true,"david_pope","ronald_mann,stuart_markman","","1994-04-20","https://www.oyez.org/cases/1993/93-180"
1993,"92-1546","511 U.S. 224","United States v. Irvine","1993-12-06","",true,"","phillip_martin","kent_jones","1994-04-20","https://www.oyez.org/cases/1993/92-1546"
1993,"92-757","511 U.S. 244","Landgraf v. USI Film Products","1993-10-13","",true,"drew_days,eric_schnapper","glen_nager","","1994-04-26","https://www.oyez.org/cases/1993/92-757"
1993,"92-938","511 U.S. 298","Rivers v. Roadway Express, Inc.","1993-10-13","",true,"eric_schnapper","glen_nager","drew_days","1994-04-26","https://www.oyez.org/cases/1993/92-938"
1993,"93-5770","511 U.S. 318","Stansbury v. California","1994-03-30","",true,"robert_westberg","aileen_bunney","","1994-04-26","https://www.oyez.org/cases/1993/93-5770"
1993,"92-1639","511 U.S. 328","City of Chicago v. Environmental Defense Fund","1994-01-19","",true,"lawrence_rosenthal","richard_lazarus","jeffrey_minear","1994-05-02","https://www.oyez.org/cases/1993/92-1639"
1993,"92-1812","511 U.S. 350","United States v. Alvarez-Sanchez","1994-03-01","",true,"miguel_estrada","carlton_gunn","","1994-05-02","https://www.oyez.org/cases/1993/92-1812"
1993,"93-8312","511 U.S. 364","In re Anderson","","",false,"","","","1994-05-02","https://www.oyez.org/cases/1993/93-8312"
1993,"93-445","511 U.S. 368","Beecham v. United States","1994-03-21","",false,"nathan_lewin","edward_dumont","","1994-05-16","https://www.oyez.org/cases/1993/93-445"
1993,"93-263","511 U.S. 375","Kokkonen v. Guardian Life Insurance Company of America","1994-03-01","",true,"michael_jencks","frank_morris","","1994-05-16","https://www.oyez.org/cases/1993/93-263"
1993,"92-1402","511 U.S. 383","C & A Carbone, Inc. v. Town of Clarkstown","1993-12-07","",true,"betty_christian","william_brashares","","1994-05-16","https://www.oyez.org/cases/1993/92-1402"
